student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json,email_valid,email_status,phone_digits,phone_formatted,phone_operator,hobbies,skills_tech_python,skills_tech_excel,skills_tech_sql,skills_soft_count,skills_soft_list,family_siblings,family_income_father,family_income_mother,family_income_total,devices_count,has_laptop,has_phone,latest_device_year,devices_types_str,devices_brands_str,addr_raw,addr_postal,addr_city,addr_district
322,Antonio Bryan,22,Female,,,Lake Helen,adavis@hotmail.com,2010-04-14 00:00:00,ds,87,inactive,,good,221.0,2025-05-15 00:00:00,"Apartment 19, East Connie district, Tashkent, UZ, 100047","{""hobbies"": [""bring"", ""sea""], ""skills"": {""tech"": {""python"": 4, ""excel"": 2, ""sql"": 3}, ""soft"": [""heart"", ""thank""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 721, ""mother"": 564}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2022}]}",True,valid,,,,"bring, sea",4.0,2.0,3.0,2.0,"heart, thank",3.0,721.0,564.0,1285.0,2,True,True,2022,"laptop, phone","Dell, Samsung","Apartment 19, East Connie district, Tashkent, UZ, 100047",100047,Tashkent,Connie
323,Barry Oneill,22,fmale,87.0,,East Emilyport,investment,1991-03-26 00:00:00,DATA SCIENCE,,active,15.5,excellent,279.0,2011-07-28 00:00:00,"316 Elizabeth Run, South Jamesport","{""hobbies"": [""moment"", ""also""], ""skills"": {""tech"": {""python"": 5, ""excel"": 3, ""sql"": 1}, ""soft"": [""operation"", ""pretty""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 471, ""mother"": 1028}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2020}]}",False,invalid_format,,,,"moment, also",5.0,3.0,1.0,2.0,"operation, pretty",4.0,471.0,1028.0,1499.0,2,True,True,2020,"laptop, phone","Lenovo, Apple","316 Elizabeth Run, South Jamesport",Unknown,Unknown,Unknown
324,,,female,65.0,(786)048-2231,Jillside,?ali@@gmail..com,2013-10-16 00:00:00,data-sciens,110,pending,-2.0,,187.0,2023-08-16 21:29:44,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,False,invalid_format,7860482231,+998 86 048 22 31,Unknown,,,,,,,,,,,0,False,False,0,,,"BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
325,Nicholas Bell,20,FEMALE,,,Bowenfort,?ali@@gmail..com,2000-07-12 00:00:00,DATA SCIENCE,110,pending,15.5,excellent,223.0,1979-03-19 08:45:49,UZ 100190 Tashkent North Miranda,"{hobbies:['prepare', 'heavy']}",False,invalid_format,,,,,,,,,,,,,,0,False,False,0,,,UZ 100190 Tashkent North Miranda,100190,Tashkent,Unknown
326,Micheal Knapp,,female,87.0,544.113.4366x966,Lauraport,thomaswilliams@@gmail.com,2022-10-05 20:05:25,data-sciens,64,active,,excellent,229.0,2011-03-25 07:47:00,"West Robertburgh 4-kv, dom 9, Tashkent","{'hobbies': ['evidence', 'start'], 'skills': {'tech': {'python': 5, 'excel': 1, 'sql': 5}, 'soft': ['call', 'per']}, 'family': {'siblings': 3, 'income': {'father': 1235, 'mother': 1300}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2017}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]}",False,invalid_format,5441134366966,+998 13 436 69 66,Unknown,"evidence, start",5.0,1.0,5.0,2.0,"call, per",3.0,1235.0,1300.0,2535.0,2,True,True,2020,"laptop, phone","HP, Apple","West Robertburgh 4-kv, dom 9, Tashkent",Unknown,Tashkent,Unknown
327,,21,,,382.405.8081,Lake Christopher,johnsonjames@@mcdonald-smith.com,2002-04-17 00:00:00,Pyhton,96,active,37.0,average,140.0,1984-08-23 21:23:37,"Apartment 11, Port Calebtown district, Tashkent, UZ, 100670","{""hobbies"": [""others"", ""you""], ""skills"": {""tech"": {""python"": 1, ""excel"": 1, ""sql"": 3}, ""soft"": [""serious"", ""onto""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 1218, ""mother"": 581}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2021}]}",False,invalid_format,3824058081,+998 82 405 80 81,Unknown,"others, you",1.0,1.0,3.0,2.0,"serious, onto",1.0,1218.0,581.0,1799.0,2,True,True,2021,"laptop, phone","HP, Samsung","Apartment 11, Port Calebtown district, Tashkent, UZ, 100670",100670,Tashkent,Calebtown
328,,19,Female,,744-565-4885x74657,Rossborough,?ali@@gmail..com,1998-07-13 00:00:00,python,,inactive,4.02,excellent,167.0,2021-05-11 16:59:02,UZ 100074 Tashkent New Rodney,"{hobbies:['charge', 'energy']}",False,invalid_format,744565488574657,+998 48 857 46 57,Unknown,,,,,,,,,,,0,False,False,0,,,UZ 100074 Tashkent New Rodney,100074,Tashkent,Unknown
329,,,Male,,(646)635-8123x24076,North Rodneychester,?ali@@gmail..com,1974-07-10 00:00:00,ds,110,pending,0.0,good,106.0,2018-09-27 19:54:00,"607 Torres Brook Suite 210, South Joy","{'hobbies': ['institution', 'forget'], 'skills': {'tech': {'python': 5, 'excel': 3, 'sql': 4}, 'soft': ['go', 'prepare']}, 'family': {'siblings': 1, 'income': {'father': 1324, 'mother': 1202}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]}",False,invalid_format,646635812324076,+998 81 232 40 76,Unknown,"institution, forget",5.0,3.0,4.0,2.0,"go, prepare",1.0,1324.0,1202.0,2526.0,2,True,True,2018,"laptop, phone","Dell, Xiaomi","607 Torres Brook Suite 210, South Joy",Unknown,Unknown,Unknown
330,Joseph Johnson,,male,,(024)744-6407,Luisport,johnyoung@yahoo.com,1998-09-06 02:39:28,ds,110,inactive,,good,5700.0,1996-06-25 02:28:00,UZ 100700 Tashkent Shaunfort,"{'hobbies': ['spring', 'either'], 'skills': {'tech': {'python': 1, 'excel': 5, 'sql': 4}, 'soft': ['region', 'court']}, 'family': {'siblings': 0, 'income': {'father': 574, 'mother': 1222}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2017}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]}",True,valid,0247446407,+998 24 744 64 07,Unknown,"spring, either",1.0,5.0,4.0,2.0,"region, court",0.0,574.0,1222.0,1796.0,2,True,True,2020,"laptop, phone","Lenovo, Samsung",UZ 100700 Tashkent Shaunfort,100700,Tashkent,Unknown
331,,20,MALE,,,Zacharyside,?ali@@gmail..com,2000-02-05 00:00:00,Pyhton,110,inactive,,,262.0,2001-01-11 00:00:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['fund', 'study']}",False,invalid_format,,,,,,,,,,,,,,0,False,False,0,,,"BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
332,,21,fmale,93.0,+1-493-865-9765x810,Jennaborough,brianmarsh@yahoo.com,1998-09-27 00:00:00,ds,,inactive,0.0,excellent,140.0,2013-02-07 22:31:00,"West Patrickberg 13-kv, dom 41, Tashkent","{'hobbies': ['dinner', 'cause'], 'skills': {'tech': {'python': 3, 'excel': 1, 'sql': 3}, 'soft': ['traditional', 'security']}, 'family': {'siblings': 2, 'income': {'father': 843, 'mother': 1477}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2021}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]}",True,valid,14938659765810,+998 65 976 58 10,Unknown,"dinner, cause",3.0,1.0,3.0,2.0,"traditional, security",2.0,843.0,1477.0,2320.0,2,True,True,2021,"laptop, phone","Dell, Apple","West Patrickberg 13-kv, dom 41, Tashkent",Unknown,Tashkent,Unknown
333,,20,female,57.0,001-883-492-9817,Deanberg,doughertydavid@carrillo-decker.com,2009-05-18 00:00:00,d.s.,110,inactive,37.0,excellent,246.0,1978-09-18 00:00:00,"South Kylebury 23-kv, dom 5, Tashkent","{hobbies:['may', 'beautiful']}",True,valid,0018834929817,+998 83 492 98 17,Unknown,,,,,,,,,,,0,False,False,0,,,"South Kylebury 23-kv, dom 5, Tashkent",Unknown,Tashkent,Unknown
334,Fred Griffith,18,Male,70.0,,South Lynnberg,someonegmail.com,1995-06-11 00:00:00,data science,88,inactive,15.5,excellent,6700.0,2020-02-29 00:00:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['audience', 'bed']}",False,invalid_format,,,,,,,,,,,,,,0,False,False,0,,,"BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
335,David Taylor,,female,,,Haroldborough,?ali@@gmail..com,1991-05-08 21:18:00,data_sciense,110,inactive,3.2,good,91.0,1991-07-23 00:00:00,"Apartment 15, North Angela district, Tashkent, UZ, 100462","{'hobbies': ['during', 'social'], 'skills': {'tech': {'python': 2, 'excel': 5, 'sql': 2}, 'soft': ['for', 'mission']}, 'family': {'siblings': 2, 'income': {'father': 433, 'mother': 628}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]}",False,invalid_format,,,,"during, social",2.0,5.0,2.0,2.0,"for, mission",2.0,433.0,628.0,1061.0,2,True,True,2019,"laptop, phone","Lenovo, Xiaomi","Apartment 15, North Angela district, Tashkent, UZ, 100462",100462,Tashkent,Angela
336,Shane Orr,20,fmale,,+1-808-007-2980x18878,Lake Lance,odommeredith@yahoo.com,2023-09-09 06:54:16,Pyhton,,pending,37.0,excellent,166.0,1993-06-13 00:00:00,"Apartment 4, Thomasport district, Tashkent, UZ, 100098",INVALID_JSON_DATA,True,valid,1808007298018878,+998 29 801 88 78,Unknown,,,,,,,,,,,0,False,False,0,,,"Apartment 4, Thomasport district, Tashkent, UZ, 100098",100098,Tashkent,Thomasport
337,Timothy Booth,18,fmale,,001-131-188-4606,Rogersport,someonegmail.com,2004-11-21 00:00:00,data science,70,inactive,37.0,excellent,290.0,1971-02-05 00:00:00,UZ 100264 Tashkent Williamsmouth,"{hobbies:['network', 'democratic']}",False,invalid_format,0011311884606,+998 31 188 46 06,Unknown,,,,,,,,,,,0,False,False,0,,,UZ 100264 Tashkent Williamsmouth,100264,Tashkent,Unknown
338,,19,fmale,74.0,3527855070,North Teresa,,2008-11-19 19:42:27,d.s.,,active,,good,288.0,2023-08-30 16:38:19,UZ 100563 Tashkent East Nicole,INVALID_JSON_DATA,False,missing,3527855070,+998 52 785 50 70,Unknown,,,,,,,,,,,0,False,False,0,,,UZ 100563 Tashkent East Nicole,100563,Tashkent,Unknown
339,,19,Female,,,Port Justinshire,amber74@hotmail.com,2011-08-14 04:51:00,PYTHNO,110,inactive,4.38,,130.0,2023-11-04 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['beat', 'theory'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 3}, 'soft': ['upon', 'relate']}, 'family': {'siblings': 3, 'income': {'father': 1156, 'mother': 1047}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Samsung', 'year': 2019}]}",True,valid,,,,"beat, theory",4.0,5.0,3.0,2.0,"upon, relate",3.0,1156.0,1047.0,2203.0,2,True,True,2024,"laptop, phone","Lenovo, Samsung","BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
340,James Smith,19,,70.0,+1-059-088-7861x42811,West Lisamouth,of,2021-08-26 00:00:00,python,110,active,-2.0,,176.0,1987-11-27 22:22:06,"Jessicaton 1-kv, dom 15, Tashkent",INVALID_JSON_DATA,False,invalid_format,1059088786142811,+998 78 614 28 11,Unknown,,,,,,,,,,,0,False,False,0,,,"Jessicaton 1-kv, dom 15, Tashkent",Unknown,Tashkent,Unknown
341,Danielle Coleman,19,female,90.0,,East Chloefurt,someonegmail.com,2020-11-01 01:23:22,data science,110,pending,4.3,excellent,299.0,2004-04-15 15:11:36,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['drive', 'outside'], 'skills': {'tech': {'python': 4, 'excel': 1, 'sql': 5}, 'soft': ['thing', 'several']}, 'family': {'siblings': 1, 'income': {'father': 1251, 'mother': 799}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}",False,invalid_format,,,,"drive, outside",4.0,1.0,5.0,2.0,"thing, several",1.0,1251.0,799.0,2050.0,2,True,True,2024,"laptop, phone","Dell, Samsung","BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
342,Dylan May,,female,73.0,,Aaronberg,probably,1972-03-16 00:00:00,d.s.,,inactive,-2.0,average,227.0,2023-10-20 00:00:00,"Apartment 36, Glennmouth district, Tashkent, UZ, 100438","{'hobbies': ['friend', 'work'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 2}, 'soft': ['black', 'in']}, 'family': {'siblings': 3, 'income': {'father': 324, 'mother': 1139}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]}",False,invalid_format,,,,"friend, work",4.0,5.0,2.0,2.0,"black, in",3.0,324.0,1139.0,1463.0,2,True,True,2022,"laptop, phone","Lenovo, Xiaomi","Apartment 36, Glennmouth district, Tashkent, UZ, 100438",100438,Tashkent,Glennmouth
343,Leah Anderson,18,Male,,365-090-3299x95429,East Thomasview,michaelchase@hotmail.com,2012-10-19 12:24:00,Pyhton,69,active,0.0,,203.0,2006-08-23 00:00:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,True,valid,365090329995429,+998 32 999 54 29,Unknown,,,,,,,,,,,0,False,False,0,,,"BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
344,April Bennett,19,Female,,3462150714,Norrismouth,someonegmail.com,1986-03-20 16:56:54,python,98,inactive,,,182.0,1978-02-01 00:00:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['class', 'his']}",False,invalid_format,3462150714,+998 46 215 07 14,Unknown,,,,,,,,,,,0,False,False,0,,,"BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
345,,,,68.0,(029)084-6617,West Tyler,jeffreyjohnston@@baldwin.org,1987-04-23 00:00:00,Pyhton,110,active,37.0,average,186.0,2023-05-29 05:54:34,"Coltonborough 27-kv, dom 21, Tashkent","{'hobbies': ['whom', 'price'], 'skills': {'tech': {'python': 4, 'excel': 1, 'sql': 5}, 'soft': ['place', 'debate']}, 'family': {'siblings': 2, 'income': {'father': 290, 'mother': 315}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}",False,invalid_format,0290846617,+998 29 084 66 17,Unknown,"whom, price",4.0,1.0,5.0,2.0,"place, debate",2.0,290.0,315.0,605.0,2,True,True,2021,"laptop, phone","Lenovo, Xiaomi","Coltonborough 27-kv, dom 21, Tashkent",Unknown,Tashkent,Unknown
346,Amy Cole,20,femlae,68.0,(712)316-8833x69278,East Samanthachester,jenniferlevy@@carlson-caldwell.com,1977-05-05 20:37:10,data science,114,pending,-2.0,good,224.0,2006-11-12 00:00:00,UZ 100226 Tashkent Port Jimmyberg,"{'hobbies': ['else', 'scientist'], 'skills': {'tech': {'python': 3, 'excel': 1, 'sql': 2}, 'soft': ['whether', 'rock']}, 'family': {'siblings': 5, 'income': {'father': 381, 'mother': 899}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]}",False,invalid_format,712316883369278,+998 88 336 92 78,Unknown,"else, scientist",3.0,1.0,2.0,2.0,"whether, rock",5.0,381.0,899.0,1280.0,2,True,True,2021,"laptop, phone","HP, Samsung",UZ 100226 Tashkent Port Jimmyberg,100226,Tashkent,Unknown
347,William Bright,21,,51.0,001-063-974-6472x8189,Carterbury,david32@yahoo.com,2003-09-17 00:00:00,Data Science,,active,37.0,good,234.0,2009-09-05 15:17:09,"North Scott 5-kv, dom 9, Tashkent","{'hobbies': ['unit', 'send'], 'skills': {'tech': {'python': 4, 'excel': 2, 'sql': 2}, 'soft': ['always', 'order']}, 'family': {'siblings': 1, 'income': {'father': 740, 'mother': 774}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2023}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]}",True,valid,00106397464728189,+998 46 472 81 89,Unknown,"unit, send",4.0,2.0,2.0,2.0,"always, order",1.0,740.0,774.0,1514.0,2,True,True,2023,"laptop, phone","Dell, Xiaomi","North Scott 5-kv, dom 9, Tashkent",Unknown,Tashkent,Unknown
348,Julie Gill,22,,67.0,,Samuelstad,?ali@@gmail..com,2004-06-14 00:00:00,d.s.,,inactive,37.0,,73.0,1970-01-08 00:00:00,"Apartment 24, West James district, Tashkent, UZ, 100774","{'hobbies': ['source', 'person'], 'skills': {'tech': {'python': 2, 'excel': 4, 'sql': 4}, 'soft': ['trouble', 'effect']}, 'family': {'siblings': 2, 'income': {'father': 363, 'mother': 669}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}",False,invalid_format,,,,"source, person",2.0,4.0,4.0,2.0,"trouble, effect",2.0,363.0,669.0,1032.0,2,True,True,2020,"laptop, phone","Dell, Xiaomi","Apartment 24, West James district, Tashkent, UZ, 100774",100774,Tashkent,James
349,,18,Male,86.0,4397702170,Nunezberg,lewispaula@allen.info,1986-08-31 00:00:00,Pyhton,67,active,,good,161.0,1993-02-17 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['generation', 'report'], 'skills': {'tech': {'python': 1, 'excel': 3, 'sql': 3}, 'soft': ['fire', 'ability']}, 'family': {'siblings': 3, 'income': {'father': 449, 'mother': 549}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2021}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]}",True,valid,4397702170,+998 39 770 21 70,Unknown,"generation, report",1.0,3.0,3.0,2.0,"fire, ability",3.0,449.0,549.0,998.0,2,True,True,2021,"laptop, phone","Dell, Samsung","BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
350,Megan Nelson,22,fmale,,,Sandrabury,?ali@@gmail..com,2020-10-01 00:00:00,Pyhton,70,active,,excellent,191.0,2022-11-03 19:14:41,"655 Angelica Plaza Suite 842, Hickshaven","{""hobbies"": [""hold"", ""thus""], ""skills"": {""tech"": {""python"": 4, ""excel"": 1, ""sql"": 1}, ""soft"": [""thank"", ""current""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1220, ""mother"": 1488}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2020}]}",False,invalid_format,,,,"hold, thus",4.0,1.0,1.0,2.0,"thank, current",2.0,1220.0,1488.0,2708.0,2,True,True,2020,"laptop, phone","Dell, Apple","655 Angelica Plaza Suite 842, Hickshaven",Unknown,Unknown,Unknown
351,Russell Zimmerman,,femlae,93.0,,Port Traceyville,likely,2023-02-20 01:13:11,data_sciense,,active,37.0,average,89.0,2021-01-01 01:26:00,"955 Matthew Row, Angelaside","{'hobbies': ['own', 'tell'], 'skills': {'tech': {'python': 4, 'excel': 2, 'sql': 2}, 'soft': ['share', 'force']}, 'family': {'siblings': 0, 'income': {'father': 1394, 'mother': 719}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]}",False,invalid_format,,,,"own, tell",4.0,2.0,2.0,2.0,"share, force",0.0,1394.0,719.0,2113.0,2,True,True,2024,"laptop, phone","Dell, Apple","955 Matthew Row, Angelaside",Unknown,Unknown,Unknown
352,Robert Mack,19,Female,76.0,001-533-284-4792x0493,South April,someonegmail.com,2011-10-07 08:23:00,DATA SCIENCE,71,pending,0.0,average,168.0,1988-01-27 00:00:00,"3169 Brenda Place Suite 788, North Theodore",INVALID_JSON_DATA,False,invalid_format,00153328447920493,+998 44 792 04 93,Unknown,,,,,,,,,,,0,False,False,0,,,"3169 Brenda Place Suite 788, North Theodore",Unknown,Unknown,Unknown
353,Mark Grant,18,Female,83.0,,Brownton,someonegmail.com,2021-06-23 20:39:35,data-sciens,,inactive,0.0,,93.0,2020-05-23 03:37:19,UZ 100049 Tashkent New Wendymouth,"{hobbies:['individual', 'reality']}",False,invalid_format,,,,,,,,,,,,,,0,False,False,0,,,UZ 100049 Tashkent New Wendymouth,100049,Tashkent,Unknown
354,Tamara Branch,22,female,88.0,(592)926-6249x1888,Port Michelle,,2006-05-16 00:00:00,data science,,inactive,37.0,good,187.0,2005-03-31 00:00:00,UZ 100250 Tashkent Wallacechester,"{'hobbies': ['example', 'view'], 'skills': {'tech': {'python': 5, 'excel': 3, 'sql': 1}, 'soft': ['like', 'speech']}, 'family': {'siblings': 3, 'income': {'father': 625, 'mother': 271}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]}",False,missing,59292662491888,+998 66 249 18 88,Unknown,"example, view",5.0,3.0,1.0,2.0,"like, speech",3.0,625.0,271.0,896.0,2,True,True,2021,"laptop, phone","HP, Xiaomi",UZ 100250 Tashkent Wallacechester,100250,Tashkent,Unknown
355,,18,,,,New Jacob,?ali@@gmail..com,2022-02-09 19:50:00,PYTHNO,110,pending,0.0,,222.0,2011-11-25 16:56:38,"Apartment 29, South Anna district, Tashkent, UZ, 100327","{""hobbies"": [""evening"", ""that""], ""skills"": {""tech"": {""python"": 4, ""excel"": 5, ""sql"": 4}, ""soft"": [""main"", ""soon""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 1434, ""mother"": 1280}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2023}]}",False,invalid_format,,,,"evening, that",4.0,5.0,4.0,2.0,"main, soon",0.0,1434.0,1280.0,2714.0,2,True,True,2023,"laptop, phone","HP, Xiaomi","Apartment 29, South Anna district, Tashkent, UZ, 100327",100327,Tashkent,Anna
356,,,Female,64.0,,Lake Crystalfort,body,2013-07-21 00:00:00,data science,64,pending,0.0,excellent,123.0,2014-08-29 09:15:54,"Jonathanmouth 26-kv, dom 24, Tashkent","{'hobbies': ['indicate', 'unit'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 1}, 'soft': ['design', 'arrive']}, 'family': {'siblings': 1, 'income': {'father': 1391, 'mother': 1437}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2023}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]}",False,invalid_format,,,,"indicate, unit",3.0,2.0,1.0,2.0,"design, arrive",1.0,1391.0,1437.0,2828.0,2,True,True,2023,"laptop, phone","HP, Samsung","Jonathanmouth 26-kv, dom 24, Tashkent",Unknown,Tashkent,Unknown
357,Vanessa Thomas,,fmale,100.0,587.071.0517,New Mark,including,1979-03-17 00:00:00,data-sciens,110,pending,15.5,,286.0,1986-04-07 00:00:00,"Apartment 41, East George district, Tashkent, UZ, 100734","{hobbies:['sort', 'need']}",False,invalid_format,5870710517,+998 87 071 05 17,Unknown,,,,,,,,,,,0,False,False,0,,,"Apartment 41, East George district, Tashkent, UZ, 100734",100734,Tashkent,George
358,,,fmale,,(130)468-0804,Rickview,hawkinsedward@@conway.com,1991-12-09 10:41:00,python,64,inactive,,,233.0,1971-08-13 00:00:00,"134 Katelyn Alley Apt. 071, New William","{'hobbies': ['ability', 'unit'], 'skills': {'tech': {'python': 1, 'excel': 1, 'sql': 4}, 'soft': ['century', 'seven']}, 'family': {'siblings': 4, 'income': {'father': 440, 'mother': 727}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]}",False,invalid_format,1304680804,+998 30 468 08 04,Unknown,"ability, unit",1.0,1.0,4.0,2.0,"century, seven",4.0,440.0,727.0,1167.0,2,True,True,2024,"laptop, phone","HP, Apple","134 Katelyn Alley Apt. 071, New William",Unknown,Unknown,Unknown
359,Kathleen Sanchez,22,fmale,70.0,,Lake Ricardo,,1996-10-16 00:00:00,PYTHNO,65,pending,37.0,excellent,230.0,2020-01-28 01:46:00,"36856 Robert Plains Suite 752, East Christineshire","{hobbies:['pressure', 'although']}",False,missing,,,,,,,,,,,,,,0,False,False,0,,,"36856 Robert Plains Suite 752, East Christineshire",36856,Unknown,Unknown
